,hour,Ein,Eout,lbmp,charge_state,time_stamp,revenue,charge_cost,profit
0,0,25.0,0.0,-209.4,100.0,2023-01-01 00:00:00+01:00,-0.0,-5.235,5.235
1,1,22.4171240318484,0.0,-23.3,123.048861143232,2023-01-01 00:15:00+01:00,-0.0,-0.5223189899420677,0.5223189899420677
2,2,25.0,0.0,-25.62,143.71642830486,2023-01-01 00:30:00+01:00,-0.0,-0.6405,0.6405
3,3,25.0,0.0,-40.62,166.765289448092,2023-01-01 00:45:00+01:00,-0.0,-1.0154999999999998,1.0154999999999998
4,4,0.0,25.0,32.78,189.814150591324,2023-01-01 01:00:00+01:00,0.8195,0.0,0.8195
5,5,0.0,25.0,35.06,162.697843363992,2023-01-01 01:15:00+01:00,0.8765,0.0,0.8765
6,6,0.0,25.0,30.0,135.58153613666,2023-01-01 01:30:00+01:00,0.75,0.0,0.75
7,7,0.0,25.0,30.0,108.465228909328,2023-01-01 01:45:00+01:00,0.75,0.0,0.75
8,8,0.0,25.0,30.0,81.3489216819961,2023-01-01 02:00:00+01:00,0.75,0.0,0.75
9,9,0.0,25.0,30.0,54.232614454664,2023-01-01 02:15:00+01:00,0.75,0.0,0.75
10,10,0.0,25.0,30.0,27.116307227332,2023-01-01 02:30:00+01:00,0.75,0.0,0.75
11,11,0.0,0.0,-10.46,0.0,2023-01-01 02:45:00+01:00,-0.0,-0.0,0.0
12,12,0.0,0.0,-23.07,0.0,2023-01-01 03:00:00+01:00,-0.0,-0.0,0.0
13,13,0.0,0.0,-14.19,0.0,2023-01-01 03:15:00+01:00,-0.0,-0.0,0.0
14,14,-0.0,0.0,-27.69,0.0,2023-01-01 03:30:00+01:00,-0.0,0.0,-0.0
15,15,0.0,0.0,-20.19,0.0,2023-01-01 03:45:00+01:00,-0.0,-0.0,0.0
16,16,0.0,0.0,-21.47,0.0,2023-01-01 04:00:00+01:00,-0.0,-0.0,0.0
17,17,0.0,0.0,-22.27,0.0,2023-01-01 04:15:00+01:00,-0.0,-0.0,0.0
18,18,0.0,0.0,-21.18,0.0,2023-01-01 04:30:00+01:00,-0.0,-0.0,0.0
19,19,-0.0,0.0,-31.62,0.0,2023-01-01 04:45:00+01:00,-0.0,0.0,-0.0
20,20,-0.0,0.0,-44.67,0.0,2023-01-01 05:00:00+01:00,-0.0,0.0,-0.0
21,21,0.0,0.0,-30.93,0.0,2023-01-01 05:15:00+01:00,-0.0,-0.0,0.0
22,22,0.0,0.0,-20.66,0.0,2023-01-01 05:30:00+01:00,-0.0,-0.0,0.0
23,23,0.0,0.0,-20.64,0.0,2023-01-01 05:45:00+01:00,-0.0,-0.0,0.0
24,24,0.0,0.0,-36.91,0.0,2023-01-01 06:00:00+01:00,-0.0,-0.0,0.0
25,25,0.0,0.0,-14.85,0.0,2023-01-01 06:15:00+01:00,-0.0,-0.0,0.0
26,26,0.0,0.0,-10.62,0.0,2023-01-01 06:30:00+01:00,-0.0,-0.0,0.0
27,27,25.0,0.0,-357.5,0.0,2023-01-01 06:45:00+01:00,-0.0,-8.9375,8.9375
28,28,25.0,0.0,-301.67,23.0488611432322,2023-01-01 07:00:00+01:00,-0.0,-7.54175,7.54175
29,29,25.0,0.0,-147.94,46.0977222864644,2023-01-01 07:15:00+01:00,-0.0,-3.6985,3.6985
30,30,0.0,0.0,-59.18,69.1465834296967,2023-01-01 07:30:00+01:00,-0.0,-0.0,0.0
31,31,0.0,0.0,-54.1,69.1465834296967,2023-01-01 07:45:00+01:00,-0.0,-0.0,0.0
32,32,25.0,0.0,-131.81,69.1465834296967,2023-01-01 08:00:00+01:00,-0.0,-3.29525,3.29525
33,33,0.0,0.0,-45.19,92.1954445729289,2023-01-01 08:15:00+01:00,-0.0,-0.0,0.0
34,34,0.0,-1.4210854715202e-14,-27.69,92.1954445729289,2023-01-01 08:30:00+01:00,3.934985670639434e-16,-0.0,3.934985670639434e-16
35,35,0.0,0.0,-36.69,92.1954445729289,2023-01-01 08:45:00+01:00,-0.0,-0.0,0.0
36,36,25.0,0.0,-183.89,92.1954445729289,2023-01-01 09:00:00+01:00,-0.0,-4.59725,4.59725
37,37,0.0,-7.105427357601e-15,-20.97,115.244305716161,2023-01-01 09:15:00+01:00,1.4900081168889298e-16,-0.0,1.4900081168889298e-16
38,38,0.0,0.0,-10.62,115.244305716161,2023-01-01 09:30:00+01:00,-0.0,-0.0,0.0
39,39,0.0,0.0,-15.62,115.244305716161,2023-01-01 09:45:00+01:00,-0.0,-0.0,0.0
40,40,0.0,21.25,50.0,115.244305716161,2023-01-01 10:00:00+01:00,1.0625,0.0,1.0625
41,41,0.0,0.0,-25.62,92.1954445729289,2023-01-01 10:15:00+01:00,-0.0,-0.0,0.0
42,42,0.0,0.0,-50.0,92.1954445729289,2023-01-01 10:30:00+01:00,-0.0,-0.0,0.0
43,43,0.0,0.0,-50.0,92.1954445729289,2023-01-01 10:45:00+01:00,-0.0,-0.0,0.0
44,44,0.0,0.0,-46.04,92.1954445729289,2023-01-01 11:00:00+01:00,-0.0,-0.0,0.0
45,45,25.0,0.0,-207.5,92.1954445729289,2023-01-01 11:15:00+01:00,-0.0,-5.1875,5.1875
46,46,25.0,0.0,-207.5,115.244305716161,2023-01-01 11:30:00+01:00,-0.0,-5.1875,5.1875
47,47,25.0,0.0,-170.0,138.293166859393,2023-01-01 11:45:00+01:00,-0.0,-4.25,4.25
48,48,0.0,0.0,-40.62,161.342028002626,2023-01-01 12:00:00+01:00,-0.0,-0.0,0.0
49,49,0.0,0.0,-25.62,161.342028002626,2023-01-01 12:15:00+01:00,-0.0,-0.0,0.0
50,50,0.0,0.0,27.32,161.342028002626,2023-01-01 12:30:00+01:00,0.0,0.0,0.0
51,51,16.9304578186562,0.0,-60.62,161.342028002626,2023-01-01 12:45:00+01:00,-0.0,-1.026324352966939,1.026324352966939
52,52,25.0,0.0,-140.0,176.951138856768,2023-01-01 13:00:00+01:00,-0.0,-3.5,3.5
53,53,0.0,0.0,-15.62,200.0,2023-01-01 13:15:00+01:00,-0.0,-0.0,0.0
54,54,0.0,0.0,-15.62,200.0,2023-01-01 13:30:00+01:00,-0.0,-0.0,0.0
55,55,0.0,0.0,30.0,200.0,2023-01-01 13:45:00+01:00,0.0,0.0,0.0
56,56,0.0,0.0,50.0,200.0,2023-01-01 14:00:00+01:00,0.0,0.0,0.0
57,57,0.0,0.0,-14.19,200.0,2023-01-01 14:15:00+01:00,-0.0,-0.0,0.0
58,58,0.0,25.0,85.08,200.0,2023-01-01 14:30:00+01:00,2.127,0.0,2.127
59,59,0.0,25.0,159.38,172.883692772668,2023-01-01 14:45:00+01:00,3.9845,0.0,3.9845
60,60,0.0,0.0,-5.19,145.767385545336,2023-01-01 15:00:00+01:00,-0.0,-0.0,0.0
61,61,0.0,0.0,-5.19,145.767385545336,2023-01-01 15:15:00+01:00,-0.0,-0.0,0.0
62,62,0.0,25.0,206.38,145.767385545336,2023-01-01 15:30:00+01:00,5.1595,0.0,5.1595
63,63,0.0,25.0,231.38,118.651078318004,2023-01-01 15:45:00+01:00,5.7845,0.0,5.7845
64,64,0.0,0.0,-6.69,91.5347710906719,2023-01-01 16:00:00+01:00,-0.0,-0.0,0.0
65,65,0.0,0.0,-5.19,91.5347710906719,2023-01-01 16:15:00+01:00,-0.0,-0.0,0.0
66,66,0.0,25.0,181.38,91.5347710906719,2023-01-01 16:30:00+01:00,4.5345,0.0,4.5345
67,67,0.0,25.0,987.77,64.4184638633399,2023-01-01 16:45:00+01:00,24.69425,0.0,24.69425
68,68,0.0,25.0,166.38,37.3021566360079,2023-01-01 17:00:00+01:00,4.1595,0.0,4.1595
69,69,0.0,0.0,34.24,10.1858494086759,2023-01-01 17:15:00+01:00,0.0,0.0,0.0
70,70,0.0,0.0,73.67,10.1858494086759,2023-01-01 17:30:00+01:00,0.0,0.0,0.0
71,71,0.0,0.0,-6.69,10.1858494086759,2023-01-01 17:45:00+01:00,-0.0,-0.0,0.0
72,72,0.0,0.0,-25.54,10.1858494086759,2023-01-01 18:00:00+01:00,-0.0,-0.0,0.0
73,73,0.0,0.0,-18.19,10.1858494086759,2023-01-01 18:15:00+01:00,-0.0,-0.0,0.0
74,74,0.0,0.0,-42.04,10.1858494086759,2023-01-01 18:30:00+01:00,-0.0,-0.0,0.0
75,75,25.0,0.0,-247.76,10.1858494086759,2023-01-01 18:45:00+01:00,-0.0,-6.194,6.194
76,76,25.0,0.0,-300.0,33.2347105519081,2023-01-01 19:00:00+01:00,-0.0,-7.5,7.5
77,77,25.0,0.0,-300.0,56.2835716951403,2023-01-01 19:15:00+01:00,-0.0,-7.5,7.5
78,78,25.0,0.0,-300.0,79.3324328383725,2023-01-01 19:30:00+01:00,-0.0,-7.5,7.5
79,79,25.0,0.0,-300.0,102.381293981605,2023-01-01 19:45:00+01:00,-0.0,-7.5,7.5
80,80,19.8342480636967,0.0,-52.54,125.430155124837,2023-01-01 20:00:00+01:00,-0.0,-1.0420913932666245,1.0420913932666245
81,81,0.0,0.0,-31.89,143.71642830486,2023-01-01 20:15:00+01:00,-0.0,-0.0,0.0
82,82,25.0,0.0,-247.76,143.71642830486,2023-01-01 20:30:00+01:00,-0.0,-6.194,6.194
83,83,25.0,0.0,-247.76,166.765289448092,2023-01-01 20:45:00+01:00,-0.0,-6.194,6.194
84,84,0.0,0.0,91.42,189.814150591324,2023-01-01 21:00:00+01:00,0.0,0.0,0.0
85,85,0.0,0.0,91.42,189.814150591324,2023-01-01 21:15:00+01:00,0.0,0.0,0.0
86,86,0.0,25.0,126.76,189.814150591324,2023-01-01 21:30:00+01:00,3.169,0.0,3.169
87,87,0.0,25.0,138.74,162.697843363992,2023-01-01 21:45:00+01:00,3.4685,0.0,3.4685
88,88,0.0,25.0,181.38,135.58153613666,2023-01-01 22:00:00+01:00,4.5345,0.0,4.5345
89,89,0.0,25.0,196.0,108.465228909328,2023-01-01 22:15:00+01:00,4.9,0.0,4.9
90,90,0.0,25.0,181.43,81.3489216819961,2023-01-01 22:30:00+01:00,4.53575,0.0,4.53575
91,91,0.0,25.0,166.84,54.232614454664,2023-01-01 22:45:00+01:00,4.171,0.0,4.171
92,92,0.0,25.0,160.02,27.116307227332,2023-01-01 23:00:00+01:00,4.000500000000001,0.0,4.000500000000001
93,93,0.0,0.0,-42.04,0.0,2023-01-01 23:15:00+01:00,-0.0,-0.0,0.0
94,94,25.0,0.0,-247.76,0.0,2023-01-01 23:30:00+01:00,-0.0,-6.194,6.194
95,95,25.0,0.0,-247.76,23.0488611432322,2023-01-01 23:45:00+01:00,-0.0,-6.194,6.194
96,96,25.0,0.0,-700.0,46.0977222864644,2023-01-02 00:00:00+01:00,-0.0,-17.5,17.5
97,97,25.0,0.0,-700.0,69.1465834296967,2023-01-02 00:15:00+01:00,-0.0,-17.5,17.5
98,98,25.0,0.0,-356.26,92.1954445729289,2023-01-02 00:30:00+01:00,-0.0,-8.9065,8.9065
99,99,25.0,0.0,-700.0,115.244305716161,2023-01-02 00:45:00+01:00,-0.0,-17.5,17.5
100,100,25.0,0.0,-67.1,138.293166859393,2023-01-02 01:00:00+01:00,-0.0,-1.6774999999999998,1.6774999999999998
101,101,0.0,23.75,97.01,161.342028002626,2023-01-02 01:15:00+01:00,2.3039875000000003,0.0,2.3039875000000003
102,102,0.0,25.0,109.9,135.58153613666,2023-01-02 01:30:00+01:00,2.7475,0.0,2.7475
103,103,0.0,25.0,154.45,108.465228909328,2023-01-02 01:45:00+01:00,3.8612499999999996,0.0,3.8612499999999996
104,104,0.0,25.0,166.38,81.3489216819961,2023-01-02 02:00:00+01:00,4.1595,0.0,4.1595
105,105,0.0,25.0,148.73,54.232614454664,2023-01-02 02:15:00+01:00,3.7182499999999994,0.0,3.7182499999999994
106,106,0.0,25.0,156.86,27.116307227332,2023-01-02 02:30:00+01:00,3.9215000000000004,0.0,3.9215000000000004
107,107,0.0,0.0,-15.62,0.0,2023-01-02 02:45:00+01:00,-0.0,-0.0,0.0
108,108,0.0,0.0,-15.62,0.0,2023-01-02 03:00:00+01:00,-0.0,-0.0,0.0
109,109,0.0,0.0,-29.82,0.0,2023-01-02 03:15:00+01:00,-0.0,-0.0,0.0
110,110,0.0,0.0,-50.0,0.0,2023-01-02 03:30:00+01:00,-0.0,-0.0,0.0
111,111,-0.0,0.0,-77.85,0.0,2023-01-02 03:45:00+01:00,-0.0,0.0,-0.0
112,112,-0.0,0.0,-113.32,0.0,2023-01-02 04:00:00+01:00,-0.0,0.0,-0.0
113,113,0.0,0.0,-88.25,0.0,2023-01-02 04:15:00+01:00,-0.0,-0.0,0.0
114,114,16.9304578186562,0.0,-113.32,0.0,2023-01-02 04:30:00+01:00,-0.0,-1.9185594800101204,1.9185594800101204
115,115,25.0,0.0,-304.8,15.6091108541423,2023-01-02 04:45:00+01:00,-0.0,-7.62,7.62
116,116,25.0,0.0,-700.0,38.6579719973745,2023-01-02 05:00:00+01:00,-0.0,-17.5,17.5
117,117,25.0,0.0,-700.0,61.7068331406067,2023-01-02 05:15:00+01:00,-0.0,-17.5,17.5
118,118,25.0,0.0,-700.0,84.7556942838389,2023-01-02 05:30:00+01:00,-0.0,-17.5,17.5
119,119,25.0,0.0,-269.56,107.804555427071,2023-01-02 05:45:00+01:00,-0.0,-6.739,6.739
120,120,25.0,0.0,-700.0,130.853416570303,2023-01-02 06:00:00+01:00,-0.0,-17.5,17.5
121,121,25.0,0.0,-560.17,153.902277713536,2023-01-02 06:15:00+01:00,-0.0,-14.004249999999999,14.004249999999999
122,122,25.0,0.0,-700.0,176.951138856768,2023-01-02 06:30:00+01:00,-0.0,-17.5,17.5
123,123,0.0,0.0,-39.74,200.0,2023-01-02 06:45:00+01:00,-0.0,-0.0,0.0
124,124,0.0,0.0,-15.04,200.0,2023-01-02 07:00:00+01:00,-0.0,-0.0,0.0
125,125,0.0,0.0,-5.19,200.0,2023-01-02 07:15:00+01:00,-0.0,-0.0,0.0
126,126,0.0,0.0,106.06,200.0,2023-01-02 07:30:00+01:00,0.0,0.0,0.0
127,127,0.0,0.0,65.05,200.0,2023-01-02 07:45:00+01:00,0.0,0.0,0.0
128,128,0.0,0.0,-40.0,200.0,2023-01-02 08:00:00+01:00,-0.0,-0.0,0.0
129,129,0.0,0.0,-5.19,200.0,2023-01-02 08:15:00+01:00,-0.0,-0.0,0.0
130,130,0.0,0.0,103.31,200.0,2023-01-02 08:30:00+01:00,0.0,0.0,0.0
131,131,0.0,0.0,100.31,200.0,2023-01-02 08:45:00+01:00,0.0,0.0,0.0
132,132,0.0,0.0,-14.19,200.0,2023-01-02 09:00:00+01:00,-0.0,-0.0,0.0
133,133,0.0,0.0,78.68,200.0,2023-01-02 09:15:00+01:00,0.0,0.0,0.0
134,134,0.0,0.0,105.33,200.0,2023-01-02 09:30:00+01:00,0.0,0.0,0.0
135,135,0.0,25.0,148.52,200.0,2023-01-02 09:45:00+01:00,3.7130000000000005,0.0,3.7130000000000005
136,136,0.0,0.0,103.31,172.883692772668,2023-01-02 10:00:00+01:00,0.0,0.0,0.0
137,137,0.0,0.0,-14.19,172.883692772668,2023-01-02 10:15:00+01:00,-0.0,-0.0,0.0
138,138,0.0,0.0,47.29,172.883692772668,2023-01-02 10:30:00+01:00,0.0,0.0,0.0
139,139,0.0,0.0,-14.19,172.883692772668,2023-01-02 10:45:00+01:00,-0.0,-0.0,0.0
140,140,25.0,0.0,-40.62,172.883692772668,2023-01-02 11:00:00+01:00,-0.0,-1.0154999999999998,1.0154999999999998
141,141,0.0,0.0,-40.0,195.9325539159,2023-01-02 11:15:00+01:00,-0.0,-0.0,0.0
142,142,4.41176470588235,0.0,-40.62,195.9325539159,2023-01-02 11:30:00+01:00,-0.0,-0.17920588235294105,0.17920588235294105
143,143,0.0,0.0,73.92,200.0,2023-01-02 11:45:00+01:00,0.0,0.0,0.0
144,144,0.0,0.0,101.21,200.0,2023-01-02 12:00:00+01:00,0.0,0.0,0.0
145,145,0.0,0.0,136.38,200.0,2023-01-02 12:15:00+01:00,0.0,0.0,0.0
146,146,0.0,3.14088914585774,143.29,200.0,2023-01-02 12:30:00+01:00,0.4500580057099556,0.0,0.4500580057099556
147,147,0.0,0.0,143.29,196.593227398157,2023-01-02 12:45:00+01:00,0.0,0.0,0.0
148,148,0.0,0.0,143.29,196.593227398157,2023-01-02 13:00:00+01:00,0.0,0.0,0.0
149,149,0.0,0.0,143.29,196.593227398157,2023-01-02 13:15:00+01:00,0.0,0.0,0.0
150,150,0.0,0.0,143.29,196.593227398157,2023-01-02 13:30:00+01:00,0.0,0.0,0.0
151,151,0.0,0.0,143.29,196.593227398157,2023-01-02 13:45:00+01:00,0.0,0.0,0.0
152,152,0.0,0.0,143.29,196.593227398157,2023-01-02 14:00:00+01:00,0.0,0.0,0.0
153,153,0.0,0.0,143.29,196.593227398157,2023-01-02 14:15:00+01:00,0.0,0.0,0.0
154,154,0.0,0.0,130.2,196.593227398157,2023-01-02 14:30:00+01:00,0.0,0.0,0.0
155,155,0.0,0.0,115.2,196.593227398157,2023-01-02 14:45:00+01:00,0.0,0.0,0.0
156,156,0.0,0.0,106.98,196.593227398157,2023-01-02 15:00:00+01:00,0.0,0.0,0.0
157,157,0.0,0.0,143.25,196.593227398157,2023-01-02 15:15:00+01:00,0.0,0.0,0.0
158,158,0.0,25.0,148.92,196.593227398157,2023-01-02 15:30:00+01:00,3.7229999999999994,0.0,3.7229999999999994
159,159,8.10692840689146,0.0,-20.87,169.476920170825,2023-01-02 15:45:00+01:00,-0.0,-0.16919159585182478,0.16919159585182478
160,160,0.0,0.0,-9.69,176.951138856768,2023-01-02 16:00:00+01:00,-0.0,-0.0,0.0
161,161,0.0,0.0,118.7,176.951138856768,2023-01-02 16:15:00+01:00,0.0,0.0,0.0
162,162,25.0,0.0,-38.59,176.951138856768,2023-01-02 16:30:00+01:00,-0.0,-0.9647500000000001,0.9647500000000001
163,163,0.0,0.0,102.48,200.0,2023-01-02 16:45:00+01:00,0.0,0.0,0.0
164,164,0.0,0.0,97.98,200.0,2023-01-02 17:00:00+01:00,0.0,0.0,0.0
165,165,0.0,0.0,71.38,200.0,2023-01-02 17:15:00+01:00,0.0,0.0,0.0
166,166,0.0,0.0,79.16,200.0,2023-01-02 17:30:00+01:00,0.0,0.0,0.0
167,167,0.0,0.0,86.55,200.0,2023-01-02 17:45:00+01:00,0.0,0.0,0.0
168,168,0.0,0.0,136.38,200.0,2023-01-02 18:00:00+01:00,0.0,0.0,0.0
169,169,0.0,17.5,154.54,200.0,2023-01-02 18:15:00+01:00,2.70445,0.0,2.70445
170,170,0.0,0.0,152.11,181.018584940868,2023-01-02 18:30:00+01:00,0.0,0.0,0.0
171,171,0.0,0.0,152.05,181.018584940868,2023-01-02 18:45:00+01:00,0.0,0.0,0.0
172,172,0.0,0.0,151.99,181.018584940868,2023-01-02 19:00:00+01:00,0.0,0.0,0.0
173,173,0.0,0.0,151.99,181.018584940868,2023-01-02 19:15:00+01:00,0.0,0.0,0.0
174,174,0.0,0.0,121.47,181.018584940868,2023-01-02 19:30:00+01:00,0.0,0.0,0.0
175,175,0.0,0.0,98.49,181.018584940868,2023-01-02 19:45:00+01:00,0.0,0.0,0.0
176,176,0.0,0.0,98.06,181.018584940868,2023-01-02 20:00:00+01:00,0.0,0.0,0.0
177,177,0.0,0.0,56.16,181.018584940868,2023-01-02 20:15:00+01:00,0.0,0.0,0.0
178,178,0.0,0.0,83.45,181.018584940868,2023-01-02 20:30:00+01:00,0.0,0.0,0.0
179,179,0.0,0.0,98.34,181.018584940868,2023-01-02 20:45:00+01:00,0.0,0.0,0.0
180,180,0.0,0.0,101.55,181.018584940868,2023-01-02 21:00:00+01:00,0.0,0.0,0.0
181,181,0.0,0.0,150.09,181.018584940868,2023-01-02 21:15:00+01:00,0.0,0.0,0.0
182,182,0.0,0.0,136.65,181.018584940868,2023-01-02 21:30:00+01:00,0.0,0.0,0.0
183,183,0.0,0.0,109.47,181.018584940868,2023-01-02 21:45:00+01:00,0.0,0.0,0.0
184,184,0.0,25.0,233.46,181.018584940868,2023-01-02 22:00:00+01:00,5.8365,0.0,5.8365
185,185,0.0,0.0,166.46,153.902277713536,2023-01-02 22:15:00+01:00,0.0,0.0,0.0
186,186,0.0,0.0,143.46,153.902277713536,2023-01-02 22:30:00+01:00,0.0,0.0,0.0
187,187,0.0,0.0,130.38,153.902277713536,2023-01-02 22:45:00+01:00,0.0,0.0,0.0
188,188,0.0,0.0,50.0,153.902277713536,2023-01-02 23:00:00+01:00,0.0,0.0,0.0
189,189,0.0,0.0,109.47,153.902277713536,2023-01-02 23:15:00+01:00,0.0,0.0,0.0
190,190,0.0,0.0,89.63,153.902277713536,2023-01-02 23:30:00+01:00,0.0,0.0,0.0
191,191,0.0,0.0,116.15,153.902277713536,2023-01-02 23:45:00+01:00,0.0,0.0,0.0
192,192,25.0,0.0,-147.36,153.902277713536,2023-01-03 00:00:00+01:00,-0.0,-3.6840000000000006,3.6840000000000006
193,193,0.0,0.0,136.43,176.951138856768,2023-01-03 00:15:00+01:00,0.0,0.0,0.0
194,194,0.0,0.0,143.76,176.951138856768,2023-01-03 00:30:00+01:00,0.0,0.0,0.0
195,195,0.0,0.0,80.54,176.951138856768,2023-01-03 00:45:00+01:00,0.0,0.0,0.0
196,196,25.0,0.0,-85.35,176.951138856768,2023-01-03 01:00:00+01:00,-0.0,-2.13375,2.13375
197,197,0.0,0.0,20.0,200.0,2023-01-03 01:15:00+01:00,0.0,0.0,0.0
198,198,0.0,0.0,136.42,200.0,2023-01-03 01:30:00+01:00,0.0,0.0,0.0
199,199,0.0,0.0,131.42,200.0,2023-01-03 01:45:00+01:00,0.0,0.0,0.0
200,200,0.0,0.0,184.36,200.0,2023-01-03 02:00:00+01:00,0.0,0.0,0.0
201,201,0.0,0.0,158.78,200.0,2023-01-03 02:15:00+01:00,0.0,0.0,0.0
202,202,0.0,0.0,161.41,200.0,2023-01-03 02:30:00+01:00,0.0,0.0,0.0
203,203,0.0,0.0,213.48,200.0,2023-01-03 02:45:00+01:00,0.0,0.0,0.0
204,204,0.0,0.0,216.86,200.0,2023-01-03 03:00:00+01:00,0.0,0.0,0.0
205,205,0.0,0.0,186.09,200.0,2023-01-03 03:15:00+01:00,0.0,0.0,0.0
206,206,0.0,0.0,216.82,200.0,2023-01-03 03:30:00+01:00,0.0,0.0,0.0
207,207,0.0,0.0,139.84,200.0,2023-01-03 03:45:00+01:00,0.0,0.0,0.0
208,208,0.0,0.0,141.41,200.0,2023-01-03 04:00:00+01:00,0.0,0.0,0.0
209,209,0.0,0.0,143.38,200.0,2023-01-03 04:15:00+01:00,0.0,0.0,0.0
210,210,0.0,0.0,143.38,200.0,2023-01-03 04:30:00+01:00,0.0,0.0,0.0
211,211,0.0,0.0,150.21,200.0,2023-01-03 04:45:00+01:00,0.0,0.0,0.0
212,212,0.0,0.0,149.16,200.0,2023-01-03 05:00:00+01:00,0.0,0.0,0.0
213,213,0.0,0.0,149.16,200.0,2023-01-03 05:15:00+01:00,0.0,0.0,0.0
214,214,0.0,0.0,181.41,200.0,2023-01-03 05:30:00+01:00,0.0,0.0,0.0
215,215,0.0,25.0,268.91,200.0,2023-01-03 05:45:00+01:00,6.722750000000001,0.0,6.722750000000001
216,216,0.0,0.0,146.94,172.883692772668,2023-01-03 06:00:00+01:00,0.0,0.0,0.0
217,217,0.0,0.0,146.94,172.883692772668,2023-01-03 06:15:00+01:00,0.0,0.0,0.0
218,218,0.0,25.0,255.97,172.883692772668,2023-01-03 06:30:00+01:00,6.39925,0.0,6.39925
219,219,0.0,0.0,234.09,145.767385545336,2023-01-03 06:45:00+01:00,0.0,0.0,0.0
220,220,0.0,0.0,158.78,145.767385545336,2023-01-03 07:00:00+01:00,0.0,0.0,0.0
221,221,0.0,0.0,190.4,145.767385545336,2023-01-03 07:15:00+01:00,0.0,0.0,0.0
222,222,0.0,0.0,172.75,145.767385545336,2023-01-03 07:30:00+01:00,0.0,0.0,0.0
223,223,0.0,13.1091108541422,246.35,145.767385545336,2023-01-03 07:45:00+01:00,3.229429458917931,0.0,3.229429458917931
224,224,0.0,25.0,276.34,131.548558449413,2023-01-03 08:00:00+01:00,6.908499999999999,0.0,6.908499999999999
225,225,0.0,25.0,844.0,104.432251222081,2023-01-03 08:15:00+01:00,21.1,0.0,21.1
226,226,0.0,25.0,844.0,77.315943994749,2023-01-03 08:30:00+01:00,21.1,0.0,21.1
227,227,0.0,25.0,250.62,50.199636767417,2023-01-03 08:45:00+01:00,6.2655,0.0,6.2655
228,228,8.78614318621702,0.0,50.0,23.0833295400849,2023-01-03 09:00:00+01:00,0.0,0.43930715931085096,-0.43930715931085096
229,229,0.0,0.0,165.47,31.1837533114318,2023-01-03 09:15:00+01:00,0.0,0.0,0.0
230,230,0.0,0.0,112.63,31.1837533114318,2023-01-03 09:30:00+01:00,0.0,0.0,0.0
231,231,0.0,0.0,114.47,31.1837533114318,2023-01-03 09:45:00+01:00,0.0,0.0,0.0
232,232,25.0,0.0,50.0,31.1837533114318,2023-01-03 10:00:00+01:00,0.0,1.25,-1.25
233,233,0.0,0.0,129.47,54.232614454664,2023-01-03 10:15:00+01:00,0.0,0.0,0.0
234,234,0.0,0.0,228.49,54.232614454664,2023-01-03 10:30:00+01:00,0.0,0.0,0.0
235,235,0.0,0.0,179.59,54.232614454664,2023-01-03 10:45:00+01:00,0.0,0.0,0.0
236,236,0.0,25.0,844.0,54.232614454664,2023-01-03 11:00:00+01:00,21.1,0.0,21.1
237,237,0.0,0.0,167.88,27.116307227332,2023-01-03 11:15:00+01:00,0.0,0.0,0.0
238,238,0.0,0.0,165.47,27.116307227332,2023-01-03 11:30:00+01:00,0.0,0.0,0.0
239,239,0.0,0.0,165.47,27.116307227332,2023-01-03 11:45:00+01:00,0.0,0.0,0.0
240,240,0.0,0.0,162.7,27.116307227332,2023-01-03 12:00:00+01:00,0.0,0.0,0.0
241,241,0.0,0.0,152.47,27.116307227332,2023-01-03 12:15:00+01:00,0.0,0.0,0.0
242,242,0.0,0.0,177.7,27.116307227332,2023-01-03 12:30:00+01:00,0.0,0.0,0.0
243,243,0.0,0.0,184.5,27.116307227332,2023-01-03 12:45:00+01:00,0.0,0.0,0.0
244,244,0.0,25.0,250.75,27.116307227332,2023-01-03 13:00:00+01:00,6.26875,0.0,6.26875
245,245,0.0,0.0,215.63,0.0,2023-01-03 13:15:00+01:00,0.0,0.0,0.0
246,246,0.0,0.0,122.57,0.0,2023-01-03 13:30:00+01:00,0.0,0.0,0.0
247,247,25.0,0.0,-27.69,0.0,2023-01-03 13:45:00+01:00,-0.0,-0.69225,0.69225
248,248,0.0,0.0,77.83,23.0488611432322,2023-01-03 14:00:00+01:00,0.0,0.0,0.0
249,249,0.0,0.0,63.06,23.0488611432322,2023-01-03 14:15:00+01:00,0.0,0.0,0.0
250,250,0.0,0.0,95.8,23.0488611432322,2023-01-03 14:30:00+01:00,0.0,0.0,0.0
251,251,0.0,0.0,142.83,23.0488611432322,2023-01-03 14:45:00+01:00,0.0,0.0,0.0
252,252,0.0,0.0,142.85,23.0488611432322,2023-01-03 15:00:00+01:00,0.0,0.0,0.0
253,253,0.0,0.0,167.85,23.0488611432322,2023-01-03 15:15:00+01:00,0.0,0.0,0.0
254,254,0.0,0.0,159.47,23.0488611432322,2023-01-03 15:30:00+01:00,0.0,0.0,0.0
255,255,0.0,0.0,152.47,23.0488611432322,2023-01-03 15:45:00+01:00,0.0,0.0,0.0
256,256,0.0,0.0,180.43,23.0488611432322,2023-01-03 16:00:00+01:00,0.0,0.0,0.0
257,257,0.0,21.25,208.43,23.0488611432322,2023-01-03 16:15:00+01:00,4.4291374999999995,0.0,4.4291374999999995
