time_stamp,Long,Long_original,Short,reg_2,DA_price,imb_price_NaN
2024-01-01 00:00:00+01:00,50.0,-46.72,83.22,0,0.1,
2024-01-01 00:15:00+01:00,76.91,76.91,76.91,1,0.1,76.91
2024-01-01 00:30:00+01:00,66.91,66.91,66.91,1,0.1,66.91
2024-01-01 00:45:00+01:00,66.91,66.91,66.91,1,0.1,66.91
2024-01-01 01:00:00+01:00,81.13,81.13,81.13,1,0.01,81.13
2024-01-01 01:15:00+01:00,50.0,-17.8,76.91,0,0.01,
2024-01-01 01:30:00+01:00,50.0,-8.81,82.79,0,0.01,
2024-01-01 01:45:00+01:00,50.0,-26.1,73.68,0,0.01,
2024-01-01 02:00:00+01:00,50.0,-31.85,94.13,0,0.0,
2024-01-01 02:15:00+01:00,73.66,73.66,73.66,1,0.0,73.66
2024-01-01 02:30:00+01:00,-8.81,-8.81,-8.81,1,0.0,-8.81
2024-01-01 02:45:00+01:00,50.0,-28.42,87.47,0,0.0,
2024-01-01 03:00:00+01:00,78.11,78.11,78.11,1,-0.01,78.11
2024-01-01 03:15:00+01:00,64.9,64.9,64.9,1,-0.01,64.9
2024-01-01 03:30:00+01:00,-17.8,-17.8,-17.8,1,-0.01,-17.8
2024-01-01 03:45:00+01:00,50.0,-45.33,85.2,0,-0.01,
2024-01-01 04:00:00+01:00,50.0,-37.54,104.51,0,-0.03,
2024-01-01 04:15:00+01:00,28.05,28.05,28.05,1,-0.03,28.05
2024-01-01 04:30:00+01:00,50.0,-8.81,79.05,0,-0.03,
2024-01-01 04:45:00+01:00,-8.81,-8.81,-8.81,1,-0.03,-8.81
2024-01-01 05:00:00+01:00,28.05,28.05,28.05,1,-0.02,28.05
2024-01-01 05:15:00+01:00,-27.32,-27.32,-27.32,1,-0.02,-27.32
2024-01-01 05:30:00+01:00,-30.3,-30.3,-30.3,1,-0.02,-30.3
2024-01-01 05:45:00+01:00,-28.42,-28.42,-28.42,1,-0.02,-28.42
2024-01-01 06:00:00+01:00,50.0,-73.38,70.31,0,-0.05,
2024-01-01 06:15:00+01:00,27.07,27.07,27.07,1,-0.05,27.07
2024-01-01 06:30:00+01:00,77.11,77.11,77.11,1,-0.05,77.11
2024-01-01 06:45:00+01:00,73.66,73.66,73.66,1,-0.05,73.66
2024-01-01 07:00:00+01:00,86.13,86.13,86.13,1,-0.02,86.13
2024-01-01 07:15:00+01:00,50.0,-77.88,62.99,0,-0.02,
2024-01-01 07:30:00+01:00,-29.99,-29.99,-29.99,1,-0.02,-29.99
2024-01-01 07:45:00+01:00,64.32,64.32,64.32,1,-0.02,64.32
2024-01-01 08:00:00+01:00,50.0,-83.43,64.91,0,0.0,
2024-01-01 08:15:00+01:00,-55.88,-55.88,-55.88,1,0.0,-55.88
2024-01-01 08:30:00+01:00,-60.7,-60.7,-60.7,1,0.0,-60.7
2024-01-01 08:45:00+01:00,-166.18,-166.18,-166.18,1,0.0,-166.18
2024-01-01 09:00:00+01:00,-45.56,-45.56,-45.56,1,0.04,-45.56
2024-01-01 09:15:00+01:00,28.05,28.05,28.05,1,0.04,28.05
2024-01-01 09:30:00+01:00,-8.81,-8.81,-8.81,1,0.04,-8.81
2024-01-01 09:45:00+01:00,-14.87,-14.87,-14.87,1,0.04,-14.87
2024-01-01 10:00:00+01:00,-8.81,-8.81,-8.81,1,0.06,-8.81
2024-01-01 10:15:00+01:00,-8.81,-8.81,-8.81,1,0.06,-8.81
2024-01-01 10:30:00+01:00,-17.19,-17.19,-17.19,1,0.06,-17.19
2024-01-01 10:45:00+01:00,-17.19,-17.19,-17.19,1,0.06,-17.19
2024-01-01 11:00:00+01:00,-8.81,-8.81,-8.81,1,0.54,-8.81
2024-01-01 11:15:00+01:00,-9.51,-9.51,-9.51,1,0.54,-9.51
2024-01-01 11:30:00+01:00,-28.42,-28.42,-28.42,1,0.54,-28.42
2024-01-01 11:45:00+01:00,-8.81,-8.81,-8.81,1,0.54,-8.81
2024-01-01 12:00:00+01:00,-8.81,-8.81,-8.81,1,2.24,-8.81
2024-01-01 12:15:00+01:00,30.06,30.06,30.06,1,2.24,30.06
2024-01-01 12:30:00+01:00,27.43,27.43,27.43,1,2.24,27.43
2024-01-01 12:45:00+01:00,32.16,32.16,32.16,1,2.24,32.16
2024-01-01 13:00:00+01:00,32.16,32.16,32.16,1,1.97,32.16
2024-01-01 13:15:00+01:00,-20.84,-20.84,-20.84,1,1.97,-20.84
2024-01-01 13:30:00+01:00,-20.72,-20.72,-20.72,1,1.97,-20.72
2024-01-01 13:45:00+01:00,72.79,72.79,72.79,1,1.97,72.79
2024-01-01 14:00:00+01:00,29.24,29.24,29.24,1,1.13,29.24
2024-01-01 14:15:00+01:00,29.24,29.24,29.24,1,1.13,29.24
2024-01-01 14:30:00+01:00,29.24,29.24,29.24,1,1.13,29.24
2024-01-01 14:45:00+01:00,29.24,29.24,29.24,1,1.13,29.24
2024-01-01 15:00:00+01:00,27.12,27.12,27.12,1,3.19,27.12
2024-01-01 15:15:00+01:00,86.13,86.13,86.13,1,3.19,86.13
2024-01-01 15:30:00+01:00,105.53,105.53,105.53,1,3.19,105.53
2024-01-01 15:45:00+01:00,121.12,121.12,121.12,1,3.19,121.12
2024-01-01 16:00:00+01:00,50.0,-47.19,88.13,0,40.0,
2024-01-01 16:15:00+01:00,50.0,-15.74,81.13,0,40.0,
2024-01-01 16:30:00+01:00,81.13,81.13,81.13,1,40.0,81.13
2024-01-01 16:45:00+01:00,86.57,86.57,86.57,1,40.0,86.57
2024-01-01 17:00:00+01:00,62.84,62.84,62.84,1,84.46,62.84
2024-01-01 17:15:00+01:00,95.16,95.16,95.16,1,84.46,95.16
2024-01-01 17:30:00+01:00,181.55,181.55,181.55,1,84.46,181.55
2024-01-01 17:45:00+01:00,50.0,-79.57,501.35,0,84.46,
2024-01-01 18:00:00+01:00,50.0,-142.04,97.78,0,61.74,
2024-01-01 18:15:00+01:00,32.13,32.13,32.13,1,61.74,32.13
2024-01-01 18:30:00+01:00,37.07,37.07,37.07,1,61.74,37.07
2024-01-01 18:45:00+01:00,50.0,-270.12,88.13,0,61.74,
2024-01-01 19:00:00+01:00,50.0,-265.63,79.13,0,61.27,
2024-01-01 19:15:00+01:00,-184.11,-184.11,-184.11,1,61.27,-184.11
2024-01-01 19:30:00+01:00,-31.83,-31.83,-31.83,1,61.27,-31.83
2024-01-01 19:45:00+01:00,50.0,-24.73,88.13,0,61.27,
2024-01-01 20:00:00+01:00,1832.2,1832.2,1832.2,1,59.97,1832.2
2024-01-01 20:15:00+01:00,1832.2,1832.2,1832.2,1,59.97,1832.2
2024-01-01 20:30:00+01:00,62.34,62.34,62.34,1,59.97,62.34
2024-01-01 20:45:00+01:00,-19.94,-19.94,-19.94,1,59.97,-19.94
2024-01-01 21:00:00+01:00,-19.94,-19.94,-19.94,1,54.92,-19.94
2024-01-01 21:15:00+01:00,-68.5,-68.5,-68.5,1,54.92,-68.5
2024-01-01 21:30:00+01:00,50.0,-221.38,73.06,0,54.92,
2024-01-01 21:45:00+01:00,50.0,-252.44,77.13,0,54.92,
2024-01-01 22:00:00+01:00,-192.63,-192.63,-192.63,1,47.65,-192.63
2024-01-01 22:15:00+01:00,-43.56,-43.56,-43.56,1,47.65,-43.56
2024-01-01 22:30:00+01:00,-53.88,-53.88,-53.88,1,47.65,-53.88
2024-01-01 22:45:00+01:00,-45.56,-45.56,-45.56,1,47.65,-45.56
2024-01-01 23:00:00+01:00,-28.42,-28.42,-28.42,1,35.55,-28.42
2024-01-01 23:15:00+01:00,-68.5,-68.5,-68.5,1,35.55,-68.5
2024-01-01 23:30:00+01:00,-66.5,-66.5,-66.5,1,35.55,-66.5
2024-01-01 23:45:00+01:00,-140.04,-140.04,-140.04,1,35.55,-140.04
2024-01-02 00:00:00+01:00,-274.12,-274.12,-274.12,1,29.39,-274.12
2024-01-02 00:15:00+01:00,-267.63,-267.63,-267.63,1,29.39,-267.63
2024-01-02 00:30:00+01:00,-274.12,-274.12,-274.12,1,29.39,-274.12
2024-01-02 00:45:00+01:00,-274.12,-274.12,-274.12,1,29.39,-274.12
2024-01-02 01:00:00+01:00,-312.82,-312.82,-312.82,1,19.6,-312.82
2024-01-02 01:15:00+01:00,-267.63,-267.63,-267.63,1,19.6,-267.63
2024-01-02 01:30:00+01:00,-270.4,-270.4,-270.4,1,19.6,-270.4
2024-01-02 01:45:00+01:00,-274.12,-274.12,-274.12,1,19.6,-274.12
2024-01-02 02:00:00+01:00,-220.34,-220.34,-220.34,1,27.33,-220.34
2024-01-02 02:15:00+01:00,-169.71,-169.71,-169.71,1,27.33,-169.71
2024-01-02 02:30:00+01:00,-218.34,-218.34,-218.34,1,27.33,-218.34
2024-01-02 02:45:00+01:00,-217.88,-217.88,-217.88,1,27.33,-217.88
2024-01-02 03:00:00+01:00,-56.51,-56.51,-56.51,1,16.2,-56.51
2024-01-02 03:15:00+01:00,-86.75,-86.75,-86.75,1,16.2,-86.75
2024-01-02 03:30:00+01:00,-122.06,-122.06,-122.06,1,16.2,-122.06
2024-01-02 03:45:00+01:00,-167.16,-167.16,-167.16,1,16.2,-167.16
2024-01-02 04:00:00+01:00,-56.08,-56.08,-56.08,1,9.5,-56.08
2024-01-02 04:15:00+01:00,-41.15,-41.15,-41.15,1,9.5,-41.15
2024-01-02 04:30:00+01:00,-41.15,-41.15,-41.15,1,9.5,-41.15
2024-01-02 04:45:00+01:00,-32.82,-32.82,-32.82,1,9.5,-32.82
2024-01-02 05:00:00+01:00,-40.0,-40.0,-40.0,1,11.2,-40.0
2024-01-02 05:15:00+01:00,-19.32,-19.32,-19.32,1,11.2,-19.32
2024-01-02 05:30:00+01:00,65.13,65.13,65.13,1,11.2,65.13
2024-01-02 05:45:00+01:00,-173.15,-173.15,-173.15,1,11.2,-173.15
2024-01-02 06:00:00+01:00,-274.12,-274.12,-274.12,1,44.43,-274.12
2024-01-02 06:15:00+01:00,-200.69,-200.69,-200.69,1,44.43,-200.69
2024-01-02 06:30:00+01:00,-224.38,-224.38,-224.38,1,44.43,-224.38
2024-01-02 06:45:00+01:00,-231.87,-231.87,-231.87,1,44.43,-231.87
2024-01-02 07:00:00+01:00,-267.63,-267.63,-267.63,1,56.56,-267.63
2024-01-02 07:15:00+01:00,-111.44,-111.44,-111.44,1,56.56,-111.44
2024-01-02 07:30:00+01:00,-111.44,-111.44,-111.44,1,56.56,-111.44
2024-01-02 07:45:00+01:00,-16.34,-16.34,-16.34,1,56.56,-16.34
2024-01-02 08:00:00+01:00,-29.04,-29.04,-29.04,1,64.28,-29.04
2024-01-02 08:15:00+01:00,-6.24,-6.24,-6.24,1,64.28,-6.24
2024-01-02 08:30:00+01:00,-6.24,-6.24,-6.24,1,64.28,-6.24
2024-01-02 08:45:00+01:00,43.0,43.0,43.0,1,64.28,43.0
2024-01-02 09:00:00+01:00,64.52,64.52,64.52,1,66.12,64.52
2024-01-02 09:15:00+01:00,54.52,54.52,54.52,1,66.12,54.52
2024-01-02 09:30:00+01:00,-10.84,-10.84,-10.84,1,66.12,-10.84
2024-01-02 09:45:00+01:00,-38.0,-38.0,-38.0,1,66.12,-38.0
2024-01-02 10:00:00+01:00,-29.77,-29.77,-29.77,1,70.6,-29.77
2024-01-02 10:15:00+01:00,15.6,15.6,15.6,1,70.6,15.6
2024-01-02 10:30:00+01:00,51.52,51.52,51.52,1,70.6,51.52
2024-01-02 10:45:00+01:00,52.0,52.0,52.0,1,70.6,52.0
2024-01-02 11:00:00+01:00,67.0,67.0,67.0,1,78.8,67.0
2024-01-02 11:15:00+01:00,77.54,77.54,77.54,1,78.8,77.54
2024-01-02 11:30:00+01:00,82.51,82.51,82.51,1,78.8,82.51
2024-01-02 11:45:00+01:00,76.66,76.66,76.66,1,78.8,76.66
2024-01-02 12:00:00+01:00,76.06,76.06,76.06,1,99.9,76.06
2024-01-02 12:15:00+01:00,63.92,63.92,63.92,1,99.9,63.92
2024-01-02 12:30:00+01:00,63.92,63.92,63.92,1,99.9,63.92
2024-01-02 12:45:00+01:00,63.92,63.92,63.92,1,99.9,63.92
2024-01-02 13:00:00+01:00,249.51,249.51,249.51,1,102.5,249.51
2024-01-02 13:15:00+01:00,129.21,129.21,129.21,1,102.5,129.21
2024-01-02 13:30:00+01:00,89.58,89.58,89.58,1,102.5,89.58
2024-01-02 13:45:00+01:00,77.53,77.53,77.53,1,102.5,77.53
2024-01-02 14:00:00+01:00,76.15,76.15,76.15,1,110.6,76.15
2024-01-02 14:15:00+01:00,67.52,67.52,67.52,1,110.6,67.52
2024-01-02 14:30:00+01:00,67.53,67.53,67.53,1,110.6,67.53
2024-01-02 14:45:00+01:00,58.0,58.0,58.0,1,110.6,58.0
2024-01-02 15:00:00+01:00,47.0,47.0,47.0,1,105.7,47.0
2024-01-02 15:15:00+01:00,73.61,73.61,73.61,1,105.7,73.61
2024-01-02 15:30:00+01:00,78.28,78.28,78.28,1,105.7,78.28
2024-01-02 15:45:00+01:00,51.52,51.52,51.52,1,105.7,51.52
2024-01-02 16:00:00+01:00,-37.91,-37.91,-37.91,1,100.7,-37.91
2024-01-02 16:15:00+01:00,40.34,40.34,40.34,1,100.7,40.34
2024-01-02 16:30:00+01:00,63.52,63.52,63.52,1,100.7,63.52
2024-01-02 16:45:00+01:00,51.52,51.52,51.52,1,100.7,51.52
2024-01-02 17:00:00+01:00,-18.34,-18.34,-18.34,1,118.93,-18.34
2024-01-02 17:15:00+01:00,103.93,103.93,103.93,1,118.93,103.93
2024-01-02 17:30:00+01:00,55.52,55.52,55.52,1,118.93,55.52
2024-01-02 17:45:00+01:00,55.52,55.52,55.52,1,118.93,55.52
2024-01-02 18:00:00+01:00,1.52,1.52,1.52,1,81.3,1.52
2024-01-02 18:15:00+01:00,1.52,1.52,1.52,1,81.3,1.52
2024-01-02 18:30:00+01:00,-11.68,-11.68,-11.68,1,81.3,-11.68
2024-01-02 18:45:00+01:00,18.0,18.0,18.0,1,81.3,18.0
2024-01-02 19:00:00+01:00,61.52,61.52,61.52,1,70.1,61.52
2024-01-02 19:15:00+01:00,61.52,61.52,61.52,1,70.1,61.52
2024-01-02 19:30:00+01:00,-0.48,-0.48,-0.48,1,70.1,-0.48
2024-01-02 19:45:00+01:00,97.51,97.51,97.51,1,70.1,97.51
2024-01-02 20:00:00+01:00,1832.2,1832.2,1832.2,1,66.7,1832.2
2024-01-02 20:15:00+01:00,7.52,7.52,7.52,1,66.7,7.52
2024-01-02 20:30:00+01:00,50.0,4.52,94.0,0,66.7,
2024-01-02 20:45:00+01:00,-6.24,-6.24,-6.24,1,66.7,-6.24
2024-01-02 21:00:00+01:00,27.52,27.52,27.52,1,54.9,27.52
2024-01-02 21:15:00+01:00,18.52,18.52,18.52,1,54.9,18.52
2024-01-02 21:30:00+01:00,-0.1,-0.1,-0.1,1,54.9,-0.1
2024-01-02 21:45:00+01:00,87.51,87.51,87.51,1,54.9,87.51
2024-01-02 22:00:00+01:00,1832.2,1832.2,1832.2,1,53.18,1832.2
2024-01-02 22:15:00+01:00,50.0,27.52,74.45,0,53.18,
2024-01-02 22:30:00+01:00,48.52,48.52,48.52,1,53.18,48.52
2024-01-02 22:45:00+01:00,50.0,54.26,67.6,0,53.18,
2024-01-02 23:00:00+01:00,1832.2,1832.2,1832.2,1,54.9,1832.2
2024-01-02 23:15:00+01:00,100.51,100.51,100.51,1,54.9,100.51
2024-01-02 23:30:00+01:00,54.26,54.26,54.26,1,54.9,54.26
2024-01-02 23:45:00+01:00,-40.0,-40.0,-40.0,1,54.9,-40.0
2024-01-03 00:00:00+01:00,1832.2,1832.2,1832.2,1,-0.39,1832.2
2024-01-03 00:15:00+01:00,50.0,-15.09,1832.2,0,-0.39,
2024-01-03 00:30:00+01:00,89.73,89.73,89.73,1,-0.39,89.73
2024-01-03 00:45:00+01:00,94.0,94.0,94.0,1,-0.39,94.0
2024-01-03 01:00:00+01:00,1832.2,1832.2,1832.2,1,-1.61,1832.2
2024-01-03 01:15:00+01:00,94.0,94.0,94.0,1,-1.61,94.0
2024-01-03 01:30:00+01:00,84.0,84.0,84.0,1,-1.61,84.0
2024-01-03 01:45:00+01:00,50.0,-7.7,75.0,0,-1.61,
2024-01-03 02:00:00+01:00,91.51,91.51,91.51,1,-1.39,91.51
2024-01-03 02:15:00+01:00,50.0,-13.45,73.19,0,-1.39,
2024-01-03 02:30:00+01:00,50.0,-207.91,84.51,0,-1.39,
2024-01-03 02:45:00+01:00,50.0,-248.76,106.51,0,-1.39,
2024-01-03 03:00:00+01:00,50.0,-159.7,84.51,0,-1.31,
2024-01-03 03:15:00+01:00,-98.08,-98.08,-98.08,1,-1.31,-98.08
2024-01-03 03:30:00+01:00,-41.08,-41.08,-41.08,1,-1.31,-41.08
2024-01-03 03:45:00+01:00,-37.7,-37.7,-37.7,1,-1.31,-37.7
2024-01-03 04:00:00+01:00,-8.81,-8.81,-8.81,1,-1.39,-8.81
2024-01-03 04:15:00+01:00,-13.45,-13.45,-13.45,1,-1.39,-13.45
2024-01-03 04:30:00+01:00,-3.58,-3.58,-3.58,1,-1.39,-3.58
2024-01-03 04:45:00+01:00,-19.7,-19.7,-19.7,1,-1.39,-19.7
2024-01-03 05:00:00+01:00,-28.45,-28.45,-28.45,1,-1.95,-28.45
2024-01-03 05:15:00+01:00,-98.0,-98.0,-98.0,1,-1.95,-98.0
2024-01-03 05:30:00+01:00,50.0,-246.76,84.51,0,-1.95,
2024-01-03 05:45:00+01:00,50.0,-23.34,84.51,0,-1.95,
2024-01-03 06:00:00+01:00,50.0,-265.63,57.32,0,1.05,
2024-01-03 06:15:00+01:00,-28.57,-28.57,-28.57,1,1.05,-28.57
2024-01-03 06:30:00+01:00,-8.81,-8.81,-8.81,1,1.05,-8.81
2024-01-03 06:45:00+01:00,34.76,34.76,34.76,1,1.05,34.76
2024-01-03 07:00:00+01:00,-17.99,-17.99,-17.99,1,40.63,-17.99
2024-01-03 07:15:00+01:00,-26.29,-26.29,-26.29,1,40.63,-26.29
2024-01-03 07:30:00+01:00,50.0,-32.87,79.22,0,40.63,
2024-01-03 07:45:00+01:00,50.0,-21.25,73.96,0,40.63,
2024-01-03 08:00:00+01:00,50.0,-86.57,83.56,0,68.3,
2024-01-03 08:15:00+01:00,86.95,86.95,86.95,1,68.3,86.95
2024-01-03 08:30:00+01:00,68.94,68.94,68.94,1,68.3,68.94
2024-01-03 08:45:00+01:00,63.29,63.29,63.29,1,68.3,63.29
2024-01-03 09:00:00+01:00,62.32,62.32,62.32,1,75.9,62.32
2024-01-03 09:15:00+01:00,62.32,62.32,62.32,1,75.9,62.32
2024-01-03 09:30:00+01:00,-8.81,-8.81,-8.81,1,75.9,-8.81
2024-01-03 09:45:00+01:00,50.0,-30.32,79.29,0,75.9,
2024-01-03 10:00:00+01:00,50.0,-17.95,82.69,0,73.2,
2024-01-03 10:15:00+01:00,50.0,-17.88,73.19,0,73.2,
2024-01-03 10:30:00+01:00,-24.8,-24.8,-24.8,1,73.2,-24.8
2024-01-03 10:45:00+01:00,-8.81,-8.81,-8.81,1,73.2,-8.81
2024-01-03 11:00:00+01:00,61.83,61.83,61.83,1,69.2,61.83
2024-01-03 11:15:00+01:00,54.83,54.83,54.83,1,69.2,54.83
2024-01-03 11:30:00+01:00,68.83,68.83,68.83,1,69.2,68.83
2024-01-03 11:45:00+01:00,71.83,71.83,71.83,1,69.2,71.83
2024-01-03 12:00:00+01:00,73.17,73.17,73.17,1,60.0,73.17
2024-01-03 12:15:00+01:00,69.8,69.8,69.8,1,60.0,69.8
2024-01-03 12:30:00+01:00,-15.27,-15.27,-15.27,1,60.0,-15.27
2024-01-03 12:45:00+01:00,50.0,-29.77,76.13,0,60.0,
2024-01-03 13:00:00+01:00,19.83,19.83,19.83,1,58.86,19.83
2024-01-03 13:15:00+01:00,19.83,19.83,19.83,1,58.86,19.83
2024-01-03 13:30:00+01:00,50.0,-8.81,71.83,0,58.86,
2024-01-03 13:45:00+01:00,40.96,40.96,40.96,1,58.86,40.96
2024-01-03 14:00:00+01:00,50.0,-25.93,73.83,0,60.86,
2024-01-03 14:15:00+01:00,50.0,67.56,71.83,0,60.86,
2024-01-03 14:30:00+01:00,50.0,67.56,74.76,0,60.86,
2024-01-03 14:45:00+01:00,169.83,169.83,169.83,1,60.86,169.83
2024-01-03 15:00:00+01:00,50.0,72.07,82.34,0,76.0,
2024-01-03 15:15:00+01:00,57.14,57.14,57.14,1,76.0,57.14
2024-01-03 15:30:00+01:00,69.49,69.49,69.49,1,76.0,69.49
2024-01-03 15:45:00+01:00,89.32,89.32,89.32,1,76.0,89.32
2024-01-03 16:00:00+01:00,-154.4,-154.4,-154.4,1,79.0,-154.4
2024-01-03 16:15:00+01:00,50.0,-100.32,86.86,0,79.0,
2024-01-03 16:30:00+01:00,50.0,-26.99,80.86,0,79.0,
2024-01-03 16:45:00+01:00,120.05,120.05,120.05,1,79.0,120.05
2024-01-03 17:00:00+01:00,50.0,55.32,97.46,0,101.0,
2024-01-03 17:15:00+01:00,95.46,95.46,95.46,1,101.0,95.46
2024-01-03 17:30:00+01:00,128.47,128.47,128.47,1,101.0,128.47
2024-01-03 17:45:00+01:00,91.32,91.32,91.32,1,101.0,91.32
2024-01-03 18:00:00+01:00,85.93,85.93,85.93,1,114.6,85.93
2024-01-03 18:15:00+01:00,85.9,85.9,85.9,1,114.6,85.9
2024-01-03 18:30:00+01:00,82.46,82.46,82.46,1,114.6,82.46
2024-01-03 18:45:00+01:00,58.45,58.45,58.45,1,114.6,58.45
2024-01-03 19:00:00+01:00,70.9,70.9,70.9,1,100.0,70.9
2024-01-03 19:15:00+01:00,70.88,70.88,70.88,1,100.0,70.88
2024-01-03 19:30:00+01:00,69.9,69.9,69.9,1,100.0,69.9
2024-01-03 19:45:00+01:00,73.99,73.99,73.99,1,100.0,73.99
2024-01-03 20:00:00+01:00,41.0,41.0,41.0,1,73.23,41.0
2024-01-03 20:15:00+01:00,81.85,81.85,81.85,1,73.23,81.85
2024-01-03 20:30:00+01:00,75.85,75.85,75.85,1,73.23,75.85
2024-01-03 20:45:00+01:00,66.75,66.75,66.75,1,73.23,66.75
2024-01-03 21:00:00+01:00,62.42,62.42,62.42,1,67.41,62.42
2024-01-03 21:15:00+01:00,85.32,85.32,85.32,1,67.41,85.32
2024-01-03 21:30:00+01:00,84.25,84.25,84.25,1,67.41,84.25
2024-01-03 21:45:00+01:00,76.97,76.97,76.97,1,67.41,76.97
2024-01-03 22:00:00+01:00,91.32,91.32,91.32,1,65.0,91.32
2024-01-03 22:15:00+01:00,94.46,94.46,94.46,1,65.0,94.46
2024-01-03 22:30:00+01:00,55.71,55.71,55.71,1,65.0,55.71
2024-01-03 22:45:00+01:00,49.32,49.32,49.32,1,65.0,49.32
2024-01-03 23:00:00+01:00,50.0,-29.77,73.47,0,58.12,
2024-01-03 23:15:00+01:00,50.0,38.12,76.42,0,58.12,
2024-01-03 23:30:00+01:00,73.66,73.66,73.66,1,58.12,73.66
2024-01-03 23:45:00+01:00,55.71,55.71,55.71,1,58.12,55.71
2024-01-04 00:00:00+01:00,74.2,74.2,74.2,1,57.3,74.2
2024-01-04 00:15:00+01:00,54.2,54.2,54.2,1,57.3,54.2
2024-01-04 00:30:00+01:00,-40.0,-40.0,-40.0,1,57.3,-40.0
2024-01-04 00:45:00+01:00,-42.54,-42.54,-42.54,1,57.3,-42.54
2024-01-04 01:00:00+01:00,19.69,19.69,19.69,1,50.46,19.69
2024-01-04 01:15:00+01:00,-32.79,-32.79,-32.79,1,50.46,-32.79
2024-01-04 01:30:00+01:00,-42.54,-42.54,-42.54,1,50.46,-42.54
2024-01-04 01:45:00+01:00,-32.79,-32.79,-32.79,1,50.46,-32.79
2024-01-04 02:00:00+01:00,-42.54,-42.54,-42.54,1,40.0,-42.54
2024-01-04 02:15:00+01:00,-23.04,-23.04,-23.04,1,40.0,-23.04
2024-01-04 02:30:00+01:00,-18.04,-18.04,-18.04,1,40.0,-18.04
2024-01-04 02:45:00+01:00,-8.81,-8.81,-8.81,1,40.0,-8.81
2024-01-04 03:00:00+01:00,29.2,29.2,29.2,1,25.48,29.2
2024-01-04 03:15:00+01:00,-8.81,-8.81,-8.81,1,25.48,-8.81
2024-01-04 03:30:00+01:00,40.48,40.48,40.48,1,25.48,40.48
2024-01-04 03:45:00+01:00,74.45,74.45,74.45,1,25.48,74.45
2024-01-04 04:00:00+01:00,74.45,74.45,74.45,1,35.0,74.45
2024-01-04 04:15:00+01:00,74.45,74.45,74.45,1,35.0,74.45
2024-01-04 04:30:00+01:00,54.69,54.69,54.69,1,35.0,54.69
2024-01-04 04:45:00+01:00,74.45,74.45,74.45,1,35.0,74.45
2024-01-04 05:00:00+01:00,92.77,92.77,92.77,1,57.73,92.77
2024-01-04 05:15:00+01:00,81.62,81.62,81.62,1,57.73,81.62
2024-01-04 05:30:00+01:00,119.95,119.95,119.95,1,57.73,119.95
2024-01-04 05:45:00+01:00,122.67,122.67,122.67,1,57.73,122.67
2024-01-04 06:00:00+01:00,50.0,-27.32,92.82,0,72.65,
2024-01-04 06:15:00+01:00,98.67,98.67,98.67,1,72.65,98.67
2024-01-04 06:30:00+01:00,89.82,89.82,89.82,1,72.65,89.82
2024-01-04 06:45:00+01:00,76.8,76.8,76.8,1,72.65,76.8
2024-01-04 07:00:00+01:00,-265.63,-265.63,-265.63,1,85.02,-265.63
2024-01-04 07:15:00+01:00,-61.9,-61.9,-61.9,1,85.02,-61.9
2024-01-04 07:30:00+01:00,-40.0,-40.0,-40.0,1,85.02,-40.0
2024-01-04 07:45:00+01:00,73.34,73.34,73.34,1,85.02,73.34
2024-01-04 08:00:00+01:00,55.78,55.78,55.78,1,91.47,55.78
2024-01-04 08:15:00+01:00,76.96,76.96,76.96,1,91.47,76.96
2024-01-04 08:30:00+01:00,76.8,76.8,76.8,1,91.47,76.8
2024-01-04 08:45:00+01:00,52.29,52.29,52.29,1,91.47,52.29
2024-01-04 09:00:00+01:00,66.52,66.52,66.52,1,94.2,66.52
2024-01-04 09:15:00+01:00,26.52,26.52,26.52,1,94.2,26.52
2024-01-04 09:30:00+01:00,55.78,55.78,55.78,1,94.2,55.78
2024-01-04 09:45:00+01:00,29.74,29.74,29.74,1,94.2,29.74
2024-01-04 10:00:00+01:00,50.0,70.08,101.83,0,91.61,
2024-01-04 10:15:00+01:00,104.74,104.74,104.74,1,91.61,104.74
2024-01-04 10:30:00+01:00,101.83,101.83,101.83,1,91.61,101.83
2024-01-04 10:45:00+01:00,105.86,105.86,105.86,1,91.61,105.86
2024-01-04 11:00:00+01:00,105.78,105.78,105.78,1,90.03,105.78
2024-01-04 11:15:00+01:00,78.78,78.78,78.78,1,90.03,78.78
2024-01-04 11:30:00+01:00,78.16,78.16,78.16,1,90.03,78.16
2024-01-04 11:45:00+01:00,50.0,68.54,82.07,0,90.03,
2024-01-04 12:00:00+01:00,55.17,55.17,55.17,1,86.28,55.17
2024-01-04 12:15:00+01:00,67.17,67.17,67.17,1,86.28,67.17
2024-01-04 12:30:00+01:00,74.07,74.07,74.07,1,86.28,74.07
2024-01-04 12:45:00+01:00,74.25,74.25,74.25,1,86.28,74.25
2024-01-04 13:00:00+01:00,88.93,88.93,88.93,1,85.96,88.93
2024-01-04 13:15:00+01:00,88.9,88.9,88.9,1,85.96,88.9
2024-01-04 13:30:00+01:00,88.94,88.94,88.94,1,85.96,88.94
2024-01-04 13:45:00+01:00,78.8,78.8,78.8,1,85.96,78.8
2024-01-04 14:00:00+01:00,87.01,87.01,87.01,1,92.11,87.01
2024-01-04 14:15:00+01:00,88.98,88.98,88.98,1,92.11,88.98
2024-01-04 14:30:00+01:00,50.0,77.69,82.21,0,92.11,
