time_stamp,Long,Short,DA_price
2024-01-01 00:00:00+01:00,-46.72,83.22,0.1
2024-01-01 00:15:00+01:00,76.91,76.91,0.1
2024-01-01 00:30:00+01:00,66.91,66.91,0.1
2024-01-01 00:45:00+01:00,66.91,66.91,0.1
2024-01-01 01:00:00+01:00,81.13,81.13,0.01
2024-01-01 01:15:00+01:00,-17.8,76.91,0.01
2024-01-01 01:30:00+01:00,-8.81,82.79,0.01
2024-01-01 01:45:00+01:00,-26.1,73.68,0.01
2024-01-01 02:00:00+01:00,-31.85,94.13,0.0
2024-01-01 02:15:00+01:00,73.66,73.66,0.0
2024-01-01 02:30:00+01:00,-8.81,-8.81,0.0
2024-01-01 02:45:00+01:00,-28.42,87.47,0.0
2024-01-01 03:00:00+01:00,78.11,78.11,-0.01
2024-01-01 03:15:00+01:00,64.9,64.9,-0.01
2024-01-01 03:30:00+01:00,-17.8,-17.8,-0.01
2024-01-01 03:45:00+01:00,-45.33,85.2,-0.01
2024-01-01 04:00:00+01:00,-37.54,104.51,-0.03
2024-01-01 04:15:00+01:00,28.05,28.05,-0.03
2024-01-01 04:30:00+01:00,-8.81,79.05,-0.03
2024-01-01 04:45:00+01:00,-8.81,-8.81,-0.03
2024-01-01 05:00:00+01:00,28.05,28.05,-0.02
2024-01-01 05:15:00+01:00,-27.32,-27.32,-0.02
2024-01-01 05:30:00+01:00,-30.3,-30.3,-0.02
2024-01-01 05:45:00+01:00,-28.42,-28.42,-0.02
2024-01-01 06:00:00+01:00,-73.38,70.31,-0.05
2024-01-01 06:15:00+01:00,27.07,27.07,-0.05
2024-01-01 06:30:00+01:00,77.11,77.11,-0.05
2024-01-01 06:45:00+01:00,73.66,73.66,-0.05
2024-01-01 07:00:00+01:00,86.13,86.13,-0.02
2024-01-01 07:15:00+01:00,-77.88,62.99,-0.02
2024-01-01 07:30:00+01:00,-29.99,-29.99,-0.02
2024-01-01 07:45:00+01:00,64.32,64.32,-0.02
2024-01-01 08:00:00+01:00,-83.43,64.91,0.0
2024-01-01 08:15:00+01:00,-55.88,-55.88,0.0
2024-01-01 08:30:00+01:00,-60.7,-60.7,0.0
2024-01-01 08:45:00+01:00,-166.18,-166.18,0.0
2024-01-01 09:00:00+01:00,-45.56,-45.56,0.04
2024-01-01 09:15:00+01:00,28.05,28.05,0.04
2024-01-01 09:30:00+01:00,-8.81,-8.81,0.04
2024-01-01 09:45:00+01:00,-14.87,-14.87,0.04
2024-01-01 10:00:00+01:00,-8.81,-8.81,0.06
2024-01-01 10:15:00+01:00,-8.81,-8.81,0.06
2024-01-01 10:30:00+01:00,-17.19,-17.19,0.06
2024-01-01 10:45:00+01:00,-17.19,-17.19,0.06
2024-01-01 11:00:00+01:00,-8.81,-8.81,0.54
2024-01-01 11:15:00+01:00,-9.51,-9.51,0.54
2024-01-01 11:30:00+01:00,-28.42,-28.42,0.54
2024-01-01 11:45:00+01:00,-8.81,-8.81,0.54
2024-01-01 12:00:00+01:00,-8.81,-8.81,2.24
2024-01-01 12:15:00+01:00,30.06,30.06,2.24
2024-01-01 12:30:00+01:00,27.43,27.43,2.24
2024-01-01 12:45:00+01:00,32.16,32.16,2.24
2024-01-01 13:00:00+01:00,32.16,32.16,1.97
2024-01-01 13:15:00+01:00,-20.84,-20.84,1.97
2024-01-01 13:30:00+01:00,-20.72,-20.72,1.97
2024-01-01 13:45:00+01:00,72.79,72.79,1.97
2024-01-01 14:00:00+01:00,29.24,29.24,1.13
2024-01-01 14:15:00+01:00,29.24,29.24,1.13
2024-01-01 14:30:00+01:00,29.24,29.24,1.13
2024-01-01 14:45:00+01:00,29.24,29.24,1.13
2024-01-01 15:00:00+01:00,27.12,27.12,3.19
2024-01-01 15:15:00+01:00,86.13,86.13,3.19
2024-01-01 15:30:00+01:00,105.53,105.53,3.19
2024-01-01 15:45:00+01:00,121.12,121.12,3.19
2024-01-01 16:00:00+01:00,-47.19,88.13,40.0
2024-01-01 16:15:00+01:00,-15.74,81.13,40.0
2024-01-01 16:30:00+01:00,81.13,81.13,40.0
2024-01-01 16:45:00+01:00,86.57,86.57,40.0
2024-01-01 17:00:00+01:00,62.84,62.84,84.46
2024-01-01 17:15:00+01:00,95.16,95.16,84.46
2024-01-01 17:30:00+01:00,181.55,181.55,84.46
2024-01-01 17:45:00+01:00,-79.57,501.35,84.46
2024-01-01 18:00:00+01:00,-142.04,97.78,61.74
2024-01-01 18:15:00+01:00,32.13,32.13,61.74
2024-01-01 18:30:00+01:00,37.07,37.07,61.74
2024-01-01 18:45:00+01:00,-270.12,88.13,61.74
2024-01-01 19:00:00+01:00,-265.63,79.13,61.27
2024-01-01 19:15:00+01:00,-184.11,-184.11,61.27
2024-01-01 19:30:00+01:00,-31.83,-31.83,61.27
2024-01-01 19:45:00+01:00,-24.73,88.13,61.27
2024-01-01 20:00:00+01:00,1832.2,1832.2,59.97
2024-01-01 20:15:00+01:00,1832.2,1832.2,59.97
2024-01-01 20:30:00+01:00,62.34,62.34,59.97
2024-01-01 20:45:00+01:00,-19.94,-19.94,59.97
2024-01-01 21:00:00+01:00,-19.94,-19.94,54.92
2024-01-01 21:15:00+01:00,-68.5,-68.5,54.92
2024-01-01 21:30:00+01:00,-221.38,73.06,54.92
2024-01-01 21:45:00+01:00,-252.44,77.13,54.92
2024-01-01 22:00:00+01:00,-192.63,-192.63,47.65
2024-01-01 22:15:00+01:00,-43.56,-43.56,47.65
2024-01-01 22:30:00+01:00,-53.88,-53.88,47.65
2024-01-01 22:45:00+01:00,-45.56,-45.56,47.65
2024-01-01 23:00:00+01:00,-28.42,-28.42,35.55
2024-01-01 23:15:00+01:00,-68.5,-68.5,35.55
2024-01-01 23:30:00+01:00,-66.5,-66.5,35.55
2024-01-01 23:45:00+01:00,-140.04,-140.04,35.55
2024-01-02 00:00:00+01:00,-274.12,-274.12,29.39
2024-01-02 00:15:00+01:00,-267.63,-267.63,29.39
2024-01-02 00:30:00+01:00,-274.12,-274.12,29.39
2024-01-02 00:45:00+01:00,-274.12,-274.12,29.39
2024-01-02 01:00:00+01:00,-312.82,-312.82,19.6
2024-01-02 01:15:00+01:00,-267.63,-267.63,19.6
2024-01-02 01:30:00+01:00,-270.4,-270.4,19.6
2024-01-02 01:45:00+01:00,-274.12,-274.12,19.6
2024-01-02 02:00:00+01:00,-220.34,-220.34,27.33
2024-01-02 02:15:00+01:00,-169.71,-169.71,27.33
2024-01-02 02:30:00+01:00,-218.34,-218.34,27.33
2024-01-02 02:45:00+01:00,-217.88,-217.88,27.33
2024-01-02 03:00:00+01:00,-56.51,-56.51,16.2
2024-01-02 03:15:00+01:00,-86.75,-86.75,16.2
2024-01-02 03:30:00+01:00,-122.06,-122.06,16.2
2024-01-02 03:45:00+01:00,-167.16,-167.16,16.2
2024-01-02 04:00:00+01:00,-56.08,-56.08,9.5
2024-01-02 04:15:00+01:00,-41.15,-41.15,9.5
2024-01-02 04:30:00+01:00,-41.15,-41.15,9.5
2024-01-02 04:45:00+01:00,-32.82,-32.82,9.5
2024-01-02 05:00:00+01:00,-40.0,-40.0,11.2
2024-01-02 05:15:00+01:00,-19.32,-19.32,11.2
2024-01-02 05:30:00+01:00,65.13,65.13,11.2
2024-01-02 05:45:00+01:00,-173.15,-173.15,11.2
2024-01-02 06:00:00+01:00,-274.12,-274.12,44.43
2024-01-02 06:15:00+01:00,-200.69,-200.69,44.43
2024-01-02 06:30:00+01:00,-224.38,-224.38,44.43
2024-01-02 06:45:00+01:00,-231.87,-231.87,44.43
2024-01-02 07:00:00+01:00,-267.63,-267.63,56.56
2024-01-02 07:15:00+01:00,-111.44,-111.44,56.56
2024-01-02 07:30:00+01:00,-111.44,-111.44,56.56
2024-01-02 07:45:00+01:00,-16.34,-16.34,56.56
2024-01-02 08:00:00+01:00,-29.04,-29.04,64.28
2024-01-02 08:15:00+01:00,-6.24,-6.24,64.28
2024-01-02 08:30:00+01:00,-6.24,-6.24,64.28
2024-01-02 08:45:00+01:00,43.0,43.0,64.28
2024-01-02 09:00:00+01:00,64.52,64.52,66.12
2024-01-02 09:15:00+01:00,54.52,54.52,66.12
2024-01-02 09:30:00+01:00,-10.84,-10.84,66.12
2024-01-02 09:45:00+01:00,-38.0,-38.0,66.12
2024-01-02 10:00:00+01:00,-29.77,-29.77,70.6
2024-01-02 10:15:00+01:00,15.6,15.6,70.6
2024-01-02 10:30:00+01:00,51.52,51.52,70.6
2024-01-02 10:45:00+01:00,52.0,52.0,70.6
2024-01-02 11:00:00+01:00,67.0,67.0,78.8
2024-01-02 11:15:00+01:00,77.54,77.54,78.8
2024-01-02 11:30:00+01:00,82.51,82.51,78.8
2024-01-02 11:45:00+01:00,76.66,76.66,78.8
2024-01-02 12:00:00+01:00,76.06,76.06,99.9
2024-01-02 12:15:00+01:00,63.92,63.92,99.9
2024-01-02 12:30:00+01:00,63.92,63.92,99.9
2024-01-02 12:45:00+01:00,63.92,63.92,99.9
2024-01-02 13:00:00+01:00,249.51,249.51,102.5
2024-01-02 13:15:00+01:00,129.21,129.21,102.5
2024-01-02 13:30:00+01:00,89.58,89.58,102.5
2024-01-02 13:45:00+01:00,77.53,77.53,102.5
2024-01-02 14:00:00+01:00,76.15,76.15,110.6
2024-01-02 14:15:00+01:00,67.52,67.52,110.6
2024-01-02 14:30:00+01:00,67.53,67.53,110.6
2024-01-02 14:45:00+01:00,58.0,58.0,110.6
2024-01-02 15:00:00+01:00,47.0,47.0,105.7
2024-01-02 15:15:00+01:00,73.61,73.61,105.7
2024-01-02 15:30:00+01:00,78.28,78.28,105.7
2024-01-02 15:45:00+01:00,51.52,51.52,105.7
2024-01-02 16:00:00+01:00,-37.91,-37.91,100.7
2024-01-02 16:15:00+01:00,40.34,40.34,100.7
2024-01-02 16:30:00+01:00,63.52,63.52,100.7
2024-01-02 16:45:00+01:00,51.52,51.52,100.7
2024-01-02 17:00:00+01:00,-18.34,-18.34,118.93
2024-01-02 17:15:00+01:00,103.93,103.93,118.93
2024-01-02 17:30:00+01:00,55.52,55.52,118.93
2024-01-02 17:45:00+01:00,55.52,55.52,118.93
2024-01-02 18:00:00+01:00,1.52,1.52,81.3
2024-01-02 18:15:00+01:00,1.52,1.52,81.3
2024-01-02 18:30:00+01:00,-11.68,-11.68,81.3
2024-01-02 18:45:00+01:00,18.0,18.0,81.3
2024-01-02 19:00:00+01:00,61.52,61.52,70.1
2024-01-02 19:15:00+01:00,61.52,61.52,70.1
2024-01-02 19:30:00+01:00,-0.48,-0.48,70.1
2024-01-02 19:45:00+01:00,97.51,97.51,70.1
2024-01-02 20:00:00+01:00,1832.2,1832.2,66.7
2024-01-02 20:15:00+01:00,7.52,7.52,66.7
2024-01-02 20:30:00+01:00,4.52,94.0,66.7
2024-01-02 20:45:00+01:00,-6.24,-6.24,66.7
2024-01-02 21:00:00+01:00,27.52,27.52,54.9
2024-01-02 21:15:00+01:00,18.52,18.52,54.9
2024-01-02 21:30:00+01:00,-0.1,-0.1,54.9
2024-01-02 21:45:00+01:00,87.51,87.51,54.9
2024-01-02 22:00:00+01:00,1832.2,1832.2,53.18
2024-01-02 22:15:00+01:00,27.52,74.45,53.18
2024-01-02 22:30:00+01:00,48.52,48.52,53.18
2024-01-02 22:45:00+01:00,54.26,67.6,53.18
2024-01-02 23:00:00+01:00,1832.2,1832.2,54.9
2024-01-02 23:15:00+01:00,100.51,100.51,54.9
2024-01-02 23:30:00+01:00,54.26,54.26,54.9
2024-01-02 23:45:00+01:00,-40.0,-40.0,54.9
2024-01-03 00:00:00+01:00,1832.2,1832.2,-0.39
2024-01-03 00:15:00+01:00,-15.09,1832.2,-0.39
2024-01-03 00:30:00+01:00,89.73,89.73,-0.39
2024-01-03 00:45:00+01:00,94.0,94.0,-0.39
2024-01-03 01:00:00+01:00,1832.2,1832.2,-1.61
2024-01-03 01:15:00+01:00,94.0,94.0,-1.61
2024-01-03 01:30:00+01:00,84.0,84.0,-1.61
2024-01-03 01:45:00+01:00,-7.7,75.0,-1.61
2024-01-03 02:00:00+01:00,91.51,91.51,-1.39
2024-01-03 02:15:00+01:00,-13.45,73.19,-1.39
2024-01-03 02:30:00+01:00,-207.91,84.51,-1.39
2024-01-03 02:45:00+01:00,-248.76,106.51,-1.39
2024-01-03 03:00:00+01:00,-159.7,84.51,-1.31
2024-01-03 03:15:00+01:00,-98.08,-98.08,-1.31
2024-01-03 03:30:00+01:00,-41.08,-41.08,-1.31
2024-01-03 03:45:00+01:00,-37.7,-37.7,-1.31
2024-01-03 04:00:00+01:00,-8.81,-8.81,-1.39
2024-01-03 04:15:00+01:00,-13.45,-13.45,-1.39
2024-01-03 04:30:00+01:00,-3.58,-3.58,-1.39
2024-01-03 04:45:00+01:00,-19.7,-19.7,-1.39
2024-01-03 05:00:00+01:00,-28.45,-28.45,-1.95
2024-01-03 05:15:00+01:00,-98.0,-98.0,-1.95
2024-01-03 05:30:00+01:00,-246.76,84.51,-1.95
2024-01-03 05:45:00+01:00,-23.34,84.51,-1.95
2024-01-03 06:00:00+01:00,-265.63,57.32,1.05
2024-01-03 06:15:00+01:00,-28.57,-28.57,1.05
2024-01-03 06:30:00+01:00,-8.81,-8.81,1.05
2024-01-03 06:45:00+01:00,34.76,34.76,1.05
2024-01-03 07:00:00+01:00,-17.99,-17.99,40.63
2024-01-03 07:15:00+01:00,-26.29,-26.29,40.63
2024-01-03 07:30:00+01:00,-32.87,79.22,40.63
2024-01-03 07:45:00+01:00,-21.25,73.96,40.63
2024-01-03 08:00:00+01:00,-86.57,83.56,68.3
2024-01-03 08:15:00+01:00,86.95,86.95,68.3
2024-01-03 08:30:00+01:00,68.94,68.94,68.3
2024-01-03 08:45:00+01:00,63.29,63.29,68.3
2024-01-03 09:00:00+01:00,62.32,62.32,75.9
2024-01-03 09:15:00+01:00,62.32,62.32,75.9
2024-01-03 09:30:00+01:00,-8.81,-8.81,75.9
2024-01-03 09:45:00+01:00,-30.32,79.29,75.9
2024-01-03 10:00:00+01:00,-17.95,82.69,73.2
2024-01-03 10:15:00+01:00,-17.88,73.19,73.2
2024-01-03 10:30:00+01:00,-24.8,-24.8,73.2
2024-01-03 10:45:00+01:00,-8.81,-8.81,73.2
2024-01-03 11:00:00+01:00,61.83,61.83,69.2
2024-01-03 11:15:00+01:00,54.83,54.83,69.2
2024-01-03 11:30:00+01:00,68.83,68.83,69.2
2024-01-03 11:45:00+01:00,71.83,71.83,69.2
2024-01-03 12:00:00+01:00,73.17,73.17,60.0
2024-01-03 12:15:00+01:00,69.8,69.8,60.0
2024-01-03 12:30:00+01:00,-15.27,-15.27,60.0
2024-01-03 12:45:00+01:00,-29.77,76.13,60.0
2024-01-03 13:00:00+01:00,19.83,19.83,58.86
2024-01-03 13:15:00+01:00,19.83,19.83,58.86
2024-01-03 13:30:00+01:00,-8.81,71.83,58.86
2024-01-03 13:45:00+01:00,40.96,40.96,58.86
2024-01-03 14:00:00+01:00,-25.93,73.83,60.86
2024-01-03 14:15:00+01:00,67.56,71.83,60.86
2024-01-03 14:30:00+01:00,67.56,74.76,60.86
2024-01-03 14:45:00+01:00,169.83,169.83,60.86
2024-01-03 15:00:00+01:00,72.07,82.34,76.0
2024-01-03 15:15:00+01:00,57.14,57.14,76.0
2024-01-03 15:30:00+01:00,69.49,69.49,76.0
2024-01-03 15:45:00+01:00,89.32,89.32,76.0
2024-01-03 16:00:00+01:00,-154.4,-154.4,79.0
2024-01-03 16:15:00+01:00,-100.32,86.86,79.0
2024-01-03 16:30:00+01:00,-26.99,80.86,79.0
2024-01-03 16:45:00+01:00,120.05,120.05,79.0
2024-01-03 17:00:00+01:00,55.32,97.46,101.0
2024-01-03 17:15:00+01:00,95.46,95.46,101.0
2024-01-03 17:30:00+01:00,128.47,128.47,101.0
2024-01-03 17:45:00+01:00,91.32,91.32,101.0
2024-01-03 18:00:00+01:00,85.93,85.93,114.6
2024-01-03 18:15:00+01:00,85.9,85.9,114.6
2024-01-03 18:30:00+01:00,82.46,82.46,114.6
2024-01-03 18:45:00+01:00,58.45,58.45,114.6
2024-01-03 19:00:00+01:00,70.9,70.9,100.0
2024-01-03 19:15:00+01:00,70.88,70.88,100.0
2024-01-03 19:30:00+01:00,69.9,69.9,100.0
2024-01-03 19:45:00+01:00,73.99,73.99,100.0
2024-01-03 20:00:00+01:00,41.0,41.0,73.23
2024-01-03 20:15:00+01:00,81.85,81.85,73.23
2024-01-03 20:30:00+01:00,75.85,75.85,73.23
2024-01-03 20:45:00+01:00,66.75,66.75,73.23
2024-01-03 21:00:00+01:00,62.42,62.42,67.41
2024-01-03 21:15:00+01:00,85.32,85.32,67.41
2024-01-03 21:30:00+01:00,84.25,84.25,67.41
2024-01-03 21:45:00+01:00,76.97,76.97,67.41
2024-01-03 22:00:00+01:00,91.32,91.32,65.0
2024-01-03 22:15:00+01:00,94.46,94.46,65.0
2024-01-03 22:30:00+01:00,55.71,55.71,65.0
2024-01-03 22:45:00+01:00,49.32,49.32,65.0
2024-01-03 23:00:00+01:00,-29.77,73.47,58.12
2024-01-03 23:15:00+01:00,38.12,76.42,58.12
2024-01-03 23:30:00+01:00,73.66,73.66,58.12
2024-01-03 23:45:00+01:00,55.71,55.71,58.12
2024-01-04 00:00:00+01:00,74.2,74.2,57.3
2024-01-04 00:15:00+01:00,54.2,54.2,57.3
2024-01-04 00:30:00+01:00,-40.0,-40.0,57.3
2024-01-04 00:45:00+01:00,-42.54,-42.54,57.3
2024-01-04 01:00:00+01:00,19.69,19.69,50.46
2024-01-04 01:15:00+01:00,-32.79,-32.79,50.46
2024-01-04 01:30:00+01:00,-42.54,-42.54,50.46
2024-01-04 01:45:00+01:00,-32.79,-32.79,50.46
2024-01-04 02:00:00+01:00,-42.54,-42.54,40.0
2024-01-04 02:15:00+01:00,-23.04,-23.04,40.0
2024-01-04 02:30:00+01:00,-18.04,-18.04,40.0
2024-01-04 02:45:00+01:00,-8.81,-8.81,40.0
2024-01-04 03:00:00+01:00,29.2,29.2,25.48
2024-01-04 03:15:00+01:00,-8.81,-8.81,25.48
2024-01-04 03:30:00+01:00,40.48,40.48,25.48
2024-01-04 03:45:00+01:00,74.45,74.45,25.48
2024-01-04 04:00:00+01:00,74.45,74.45,35.0
2024-01-04 04:15:00+01:00,74.45,74.45,35.0
2024-01-04 04:30:00+01:00,54.69,54.69,35.0
2024-01-04 04:45:00+01:00,74.45,74.45,35.0
2024-01-04 05:00:00+01:00,92.77,92.77,57.73
2024-01-04 05:15:00+01:00,81.62,81.62,57.73
2024-01-04 05:30:00+01:00,119.95,119.95,57.73
2024-01-04 05:45:00+01:00,122.67,122.67,57.73
2024-01-04 06:00:00+01:00,-27.32,92.82,72.65
2024-01-04 06:15:00+01:00,98.67,98.67,72.65
2024-01-04 06:30:00+01:00,89.82,89.82,72.65
2024-01-04 06:45:00+01:00,76.8,76.8,72.65
2024-01-04 07:00:00+01:00,-265.63,-265.63,85.02
2024-01-04 07:15:00+01:00,-61.9,-61.9,85.02
2024-01-04 07:30:00+01:00,-40.0,-40.0,85.02
2024-01-04 07:45:00+01:00,73.34,73.34,85.02
2024-01-04 08:00:00+01:00,55.78,55.78,91.47
2024-01-04 08:15:00+01:00,76.96,76.96,91.47
2024-01-04 08:30:00+01:00,76.8,76.8,91.47
2024-01-04 08:45:00+01:00,52.29,52.29,91.47
2024-01-04 09:00:00+01:00,66.52,66.52,94.2
2024-01-04 09:15:00+01:00,26.52,26.52,94.2
2024-01-04 09:30:00+01:00,55.78,55.78,94.2
2024-01-04 09:45:00+01:00,29.74,29.74,94.2
2024-01-04 10:00:00+01:00,70.08,101.83,91.61
2024-01-04 10:15:00+01:00,104.74,104.74,91.61
2024-01-04 10:30:00+01:00,101.83,101.83,91.61
2024-01-04 10:45:00+01:00,105.86,105.86,91.61
2024-01-04 11:00:00+01:00,105.78,105.78,90.03
2024-01-04 11:15:00+01:00,78.78,78.78,90.03
2024-01-04 11:30:00+01:00,78.16,78.16,90.03
2024-01-04 11:45:00+01:00,68.54,82.07,90.03
2024-01-04 12:00:00+01:00,55.17,55.17,86.28
2024-01-04 12:15:00+01:00,67.17,67.17,86.28
2024-01-04 12:30:00+01:00,74.07,74.07,86.28
2024-01-04 12:45:00+01:00,74.25,74.25,86.28
2024-01-04 13:00:00+01:00,88.93,88.93,85.96
2024-01-04 13:15:00+01:00,88.9,88.9,85.96
2024-01-04 13:30:00+01:00,88.94,88.94,85.96
2024-01-04 13:45:00+01:00,78.8,78.8,85.96
2024-01-04 14:00:00+01:00,87.01,87.01,92.11
2024-01-04 14:15:00+01:00,88.98,88.98,92.11
2024-01-04 14:30:00+01:00,77.69,82.21,92.11
2024-01-04 14:45:00+01:00,67.11,67.11,92.11
2024-01-04 15:00:00+01:00,66.79,66.79,98.62
2024-01-04 15:15:00+01:00,53.17,53.17,98.62
2024-01-04 15:30:00+01:00,78.8,78.8,98.62
2024-01-04 15:45:00+01:00,78.8,78.8,98.62
2024-01-04 16:00:00+01:00,40.78,40.78,104.45
2024-01-04 16:15:00+01:00,73.04,73.04,104.45
2024-01-04 16:30:00+01:00,89.44,89.44,104.45
2024-01-04 16:45:00+01:00,160.3,160.3,104.45
2024-01-04 17:00:00+01:00,230.21,230.21,130.21
2024-01-04 17:15:00+01:00,78.8,78.8,130.21
2024-01-04 17:30:00+01:00,83.16,83.16,130.21
2024-01-04 17:45:00+01:00,82.14,82.14,130.21
2024-01-04 18:00:00+01:00,79.42,79.42,140.67
2024-01-04 18:15:00+01:00,78.8,78.8,140.67
2024-01-04 18:30:00+01:00,84.27,84.27,140.67
2024-01-04 18:45:00+01:00,90.67,90.67,140.67
2024-01-04 19:00:00+01:00,90.09,90.09,123.1
2024-01-04 19:15:00+01:00,93.09,93.09,123.1
2024-01-04 19:30:00+01:00,77.85,87.49,123.1
2024-01-04 19:45:00+01:00,26.57,26.57,123.1
2024-01-04 20:00:00+01:00,-33.5,102.5,101.65
2024-01-04 20:15:00+01:00,88.14,88.14,101.65
2024-01-04 20:30:00+01:00,66.76,85.78,101.65
2024-01-04 20:45:00+01:00,59.8,59.8,101.65
2024-01-04 21:00:00+01:00,70.98,70.98,96.77
2024-01-04 21:15:00+01:00,77.69,77.69,96.77
2024-01-04 21:30:00+01:00,49.52,49.52,96.77
2024-01-04 21:45:00+01:00,57.1,57.1,96.77
2024-01-04 22:00:00+01:00,62.78,86.12,93.04
2024-01-04 22:15:00+01:00,62.78,62.78,93.04
2024-01-04 22:30:00+01:00,73.75,73.75,93.04
2024-01-04 22:45:00+01:00,78.67,78.67,93.04
2024-01-04 23:00:00+01:00,-18.34,-18.34,88.61
2024-01-04 23:15:00+01:00,48.81,48.81,88.61
2024-01-04 23:30:00+01:00,61.75,61.75,88.61
2024-01-04 23:45:00+01:00,-9.34,-9.34,88.61
2024-01-05 00:00:00+01:00,132.35,132.35,86.08
2024-01-05 00:15:00+01:00,122.68,122.68,86.08
2024-01-05 00:30:00+01:00,91.25,91.25,86.08
2024-01-05 00:45:00+01:00,68.1,68.1,86.08
2024-01-05 01:00:00+01:00,68.52,68.52,80.51
2024-01-05 01:15:00+01:00,59.6,59.6,80.51
2024-01-05 01:30:00+01:00,53.1,53.1,80.51
2024-01-05 01:45:00+01:00,53.1,53.1,80.51
2024-01-05 02:00:00+01:00,59.1,59.1,77.01
2024-01-05 02:15:00+01:00,59.1,59.1,77.01
2024-01-05 02:30:00+01:00,44.52,44.52,77.01
2024-01-05 02:45:00+01:00,19.1,19.1,77.01
2024-01-05 03:00:00+01:00,59.1,84.12,72.88
2024-01-05 03:15:00+01:00,80.51,80.51,72.88
2024-01-05 03:30:00+01:00,73.88,73.88,72.88
2024-01-05 03:45:00+01:00,38.52,38.52,72.88
2024-01-05 04:00:00+01:00,32.52,32.52,72.12
2024-01-05 04:15:00+01:00,68.52,68.52,72.12
2024-01-05 04:30:00+01:00,73.88,73.88,72.12
2024-01-05 04:45:00+01:00,73.88,73.88,72.12
2024-01-05 05:00:00+01:00,59.41,59.41,74.52
2024-01-05 05:15:00+01:00,53.1,53.1,74.52
2024-01-05 05:30:00+01:00,22.5,22.5,74.52
2024-01-05 05:45:00+01:00,49.52,49.52,74.52
2024-01-05 06:00:00+01:00,-30.22,-30.22,80.11
2024-01-05 06:15:00+01:00,64.08,64.08,80.11
2024-01-05 06:30:00+01:00,69.79,90.49,80.11
2024-01-05 06:45:00+01:00,98.79,98.79,80.11
2024-01-05 07:00:00+01:00,87.21,87.21,87.17
2024-01-05 07:15:00+01:00,92.74,92.74,87.17
2024-01-05 07:30:00+01:00,76.65,76.65,87.17
2024-01-05 07:45:00+01:00,79.02,79.02,87.17
2024-01-05 08:00:00+01:00,69.39,69.39,89.78
2024-01-05 08:15:00+01:00,74.15,74.15,89.78
2024-01-05 08:30:00+01:00,78.04,78.04,89.78
2024-01-05 08:45:00+01:00,79.25,79.25,89.78
2024-01-05 09:00:00+01:00,600.0,600.0,95.0
2024-01-05 09:15:00+01:00,86.51,86.51,95.0
2024-01-05 09:30:00+01:00,88.4,88.4,95.0
2024-01-05 09:45:00+01:00,93.31,93.31,95.0
2024-01-05 10:00:00+01:00,82.51,82.51,96.29
2024-01-05 10:15:00+01:00,91.33,91.33,96.29
2024-01-05 10:30:00+01:00,113.51,113.51,96.29
2024-01-05 10:45:00+01:00,132.55,132.55,96.29
2024-01-05 11:00:00+01:00,95.31,95.31,98.22
2024-01-05 11:15:00+01:00,95.31,95.31,98.22
2024-01-05 11:30:00+01:00,117.2,117.2,98.22
2024-01-05 11:45:00+01:00,135.34,135.34,98.22
2024-01-05 12:00:00+01:00,172.2,172.2,92.29
2024-01-05 12:15:00+01:00,133.65,133.65,92.29
2024-01-05 12:30:00+01:00,152.2,152.2,92.29
2024-01-05 12:45:00+01:00,135.5,135.5,92.29
2024-01-05 13:00:00+01:00,64.23,100.51,91.65
2024-01-05 13:15:00+01:00,74.91,89.31,91.65
2024-01-05 13:30:00+01:00,99.42,99.42,91.65
2024-01-05 13:45:00+01:00,99.36,99.36,91.65
2024-01-05 14:00:00+01:00,99.67,99.67,96.5
2024-01-05 14:15:00+01:00,99.67,99.67,96.5
2024-01-05 14:30:00+01:00,178.51,178.51,96.5
2024-01-05 14:45:00+01:00,182.32,182.32,96.5
2024-01-05 15:00:00+01:00,131.86,131.86,100.13
2024-01-05 15:15:00+01:00,381.86,381.86,100.13
2024-01-05 15:30:00+01:00,381.86,381.86,100.13
2024-01-05 15:45:00+01:00,106.86,106.86,100.13
2024-01-05 16:00:00+01:00,82.51,82.51,103.03
2024-01-05 16:15:00+01:00,85.33,85.33,103.03
2024-01-05 16:30:00+01:00,76.45,76.45,103.03
2024-01-05 16:45:00+01:00,75.06,75.06,103.03
2024-01-05 17:00:00+01:00,75.39,75.39,107.43
2024-01-05 17:15:00+01:00,78.22,78.22,107.43
2024-01-05 17:30:00+01:00,56.71,56.71,107.43
2024-01-05 17:45:00+01:00,77.19,77.19,107.43
2024-01-05 18:00:00+01:00,82.2,82.2,108.47
2024-01-05 18:15:00+01:00,84.51,84.51,108.47
2024-01-05 18:30:00+01:00,111.07,111.07,108.47
2024-01-05 18:45:00+01:00,86.1,86.1,108.47
2024-01-05 19:00:00+01:00,162.2,162.2,104.0
2024-01-05 19:15:00+01:00,204.51,204.51,104.0
2024-01-05 19:30:00+01:00,101.7,101.7,104.0
2024-01-05 19:45:00+01:00,82.4,82.4,104.0
2024-01-05 20:00:00+01:00,71.71,71.71,100.13
2024-01-05 20:15:00+01:00,78.21,78.21,100.13
2024-01-05 20:30:00+01:00,82.71,82.71,100.13
2024-01-05 20:45:00+01:00,77.21,77.21,100.13
2024-01-05 21:00:00+01:00,78.27,78.27,94.21
2024-01-05 21:15:00+01:00,85.71,85.71,94.21
